,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist
750,2488,Borderlands 2,PSV,2014,Shooter,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83,2012-09-18,"Gearbox Software, 2K Games",3.5,1100.0,1100.0,"RPG, Shooter",16000.0,344.0,2700.0,494.0
751,2488,Borderlands 2,PSV,2014,Shooter,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83,2012-09-18,"Gearbox Software, 2K Games",3.5,1100.0,1100.0,"RPG, Shooter",16000.0,344.0,2700.0,494.0
752,2494,Mega Man Legends,PS,1997,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83,1997-12-18,"Capcom USA, Capcom Production Studio 2",3.7,361.0,361.0,"Adventure, RPG, Shooter",1400.0,51.0,851.0,364.0
753,2513,Street Fighter V,PS4,2016,Fighting,Capcom,0.35,0.26,0.08,0.13,0.82,2016-02-15,Capcom,3.0,377.0,377.0,"Arcade, Fighting",5000.0,109.0,482.0,166.0
754,2520,DmC: Devil May Cry,PS3,2013,Action,Capcom,0.24,0.28,0.19,0.12,0.82,2013-01-15,"Ninja Theory, Capcom",3.0,432.0,432.0,"Adventure, Brawler",6300.0,62.0,1200.0,448.0
755,2520,DmC: Devil May Cry,PS3,2013,Action,Capcom,0.24,0.28,0.19,0.12,0.82,2013-01-15,"Ninja Theory, Capcom",3.0,432.0,432.0,"Adventure, Brawler",6300.0,62.0,1200.0,448.0
756,2549,Mega Man,NES,1987,Platform,Capcom,0.45,0.08,0.27,0.01,0.81,1987-12-17,Capcom,2.8,639.0,639.0,"Adventure, Platform",5400.0,26.0,452.0,152.0
757,2552,EarthBound,SNES,1994,Role-Playing,Nintendo,0.0,0.0,0.81,0.0,0.81,1994-08-27,"Nintendo, Creatures Inc.",4.2,1900.0,1900.0,"Adventure, RPG, Turn Based Strategy",9000.0,600.0,4800.0,1800.0
758,2564,MadWorld,Wii,2009,Action,Sega,0.46,0.25,0.02,0.07,0.8,2009-03-10,"Spike, PlatinumGames",3.5,283.0,283.0,Brawler,1100.0,19.0,683.0,441.0
759,2582,Prince of Persia: Warrior Within,XB,2004,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8,2004-11-30,"Ubisoft Montreal, Ubisoft Entertainment",3.5,237.0,237.0,"Adventure, Fighting, Platform",2800.0,20.0,551.0,220.0
760,2583,Dragon's Dogma,X360,2012,Role-Playing,Capcom,0.42,0.24,0.07,0.06,0.8,2012-05-22,Capcom,3.7,210.0,210.0,"Brawler, RPG",1100.0,45.0,487.0,206.0
761,2585,Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8,2012-01-26,"Tose, Capcom",3.2,469.0,469.0,"Adventure, Shooter",2900.0,55.0,939.0,297.0
762,2590,Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.54,0.19,0.0,0.06,0.8,2010-10-26,LucasArts,2.8,242.0,242.0,"Adventure, Brawler, RPG",4100.0,18.0,597.0,268.0
763,2600,The Walking Dead: Season One,PS3,2012,Adventure,Avanquest Software,0.4,0.25,0.03,0.11,0.79,2012-04-24,"Telltale Games, Sony Computer Entertainment",4.0,1200.0,1200.0,"Adventure, Point-and-Click",12000.0,111.0,1100.0,467.0
764,2601,Rayman Origins,X360,2011,Platform,Ubisoft,0.38,0.34,0.0,0.08,0.79,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
765,2615,Armored Core 2,PS2,2000,Simulation,Ubisoft,0.28,0.22,0.23,0.07,0.79,2000-10-26,"FromSoftware, Agetec",3.6,92.0,92.0,,278.0,18.0,232.0,119.0
766,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
767,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
768,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
769,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
770,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,2016-05-12,"id Software, Bethesda Softworks",4.0,1800.0,1800.0,Shooter,18000.0,541.0,4000.0,1400.0
771,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,1993-12-10,"Activision, id Software",4.0,1400.0,1400.0,Shooter,11000.0,203.0,1500.0,514.0
772,2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,2017-11-10,"Bethesda Softworks, id Software",3.9,80.0,80.0,Shooter,2300.0,37.0,393.0,150.0
773,2641,Marvel vs. Capcom: Clash of Super Heroes,PS,1999,Fighting,Capcom,0.43,0.3,0.0,0.05,0.78,1998-01-12,"Virgin Interactive Entertainment (Europe) Ltd., Capcom",3.7,269.0,269.0,Fighting,2000.0,8.0,143.0,100.0
774,2675,Conker's Bad Fur Day,N64,2001,Platform,THQ,0.53,0.22,0.0,0.02,0.77,2001-03-05,"Rare, THQ",3.6,426.0,426.0,"Adventure, Platform, Shooter",2700.0,39.0,907.0,503.0
775,2679,LEGO Batman 2: DC Super Heroes,DS,2012,Action,Warner Bros. Interactive Entertainment,0.43,0.27,0.0,0.06,0.77,2012-06-19,"Feral Interactive, ""Travellers Tales""",3.5,446.0,446.0,"Adventure, Brawler, Platform",4600.0,41.0,821.0,132.0
776,2688,Sonic Unleashed,PS2,2008,Platform,Sega,0.37,0.04,0.0,0.36,0.76,2008-11-20,"Sega, Sonic Team",3.3,728.0,728.0,"Adventure, Brawler, Platform",6500.0,118.0,995.0,476.0
777,2697,Mortal Kombat,PSV,2012,Fighting,Warner Bros. Interactive Entertainment,0.47,0.18,0.0,0.12,0.76,2011-04-19,"NetherRealm Studios, WB Games",3.6,468.0,468.0,Fighting,6600.0,19.0,289.0,120.0
778,2701,Portal 2,PC,2011,Shooter,Valve Software,0.33,0.32,0.0,0.11,0.76,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
779,2701,Portal 2,PC,2011,Shooter,Valve Software,0.33,0.32,0.0,0.11,0.76,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
780,2701,Portal 2,PC,2011,Shooter,Valve Software,0.33,0.32,0.0,0.11,0.76,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
781,2722,Dark Souls II,X360,2014,Role-Playing,Namco Bandai Games,0.48,0.2,0.01,0.06,0.76,2014-03-11,"FromSoftware, Bandai Namco Entertainment",3.3,815.0,815.0,"Adventure, RPG",6700.0,128.0,1400.0,834.0
782,2722,Dark Souls II,X360,2014,Role-Playing,Namco Bandai Games,0.48,0.2,0.01,0.06,0.76,2014-03-11,"FromSoftware, Bandai Namco Entertainment",3.3,815.0,815.0,"Adventure, RPG",6700.0,128.0,1400.0,834.0
783,2736,Mega Man X5,PS,2000,Platform,Capcom,0.3,0.21,0.2,0.05,0.75,2000-11-30,"Capcom Production Studio 3, Capcom",3.2,334.0,334.0,"Adventure, Platform, Shooter",2200.0,11.0,450.0,126.0
784,2752,Tales of Vesperia,X360,2008,Role-Playing,Atari,0.32,0.18,0.19,0.05,0.75,2008-08-07,"Namco Tales Studio, Bandai Namco Entertainment",3.9,196.0,196.0,RPG,1100.0,57.0,490.0,199.0
785,2759,Borderlands: The Pre-Sequel,X360,2014,Shooter,Take-Two Interactive,0.46,0.22,0.01,0.06,0.75,2014-10-14,"Take-Two Interactive, Gearbox Software",2.9,375.0,375.0,"RPG, Shooter",5300.0,100.0,1900.0,238.0
786,2763,The Walking Dead: Season One,X360,2012,Adventure,Avanquest Software,0.55,0.14,0.0,0.05,0.75,2012-04-24,"Telltale Games, Sony Computer Entertainment",4.0,1200.0,1200.0,"Adventure, Point-and-Click",12000.0,111.0,1100.0,467.0
787,2770,Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74,2011-12-15,Square Enix,3.3,482.0,482.0,"Adventure, RPG",2300.0,58.0,1400.0,449.0
788,2770,Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74,2011-12-15,Square Enix,3.3,482.0,482.0,"Adventure, RPG",2300.0,58.0,1400.0,449.0
789,2771,LEGO Batman 2: DC Super Heroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.41,0.27,0.0,0.06,0.74,2012-06-19,"Feral Interactive, ""Travellers Tales""",3.5,446.0,446.0,"Adventure, Brawler, Platform",4600.0,41.0,821.0,132.0
790,2776,LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
791,2776,LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
792,2781,Crysis 2,PC,2011,Action,Electronic Arts,0.16,0.45,0.0,0.13,0.74,2011-03-22,"Crytek Frankfurt, Electronic Arts",3.1,180.0,180.0,"Adventure, Shooter",2900.0,10.0,411.0,155.0
793,2782,The Lord of the Rings: The Two Towers,GBA,2002,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74,2002-10-21,"Electronic Arts, Hypnos Entertainment",3.3,100.0,100.0,"Adventure, Brawler",1600.0,8.0,172.0,72.0
794,2799,Call of Duty: Ghosts,PC,2013,Shooter,Activision,0.23,0.41,0.0,0.09,0.73,2013-11-05,"Neversoft Entertainment, Activision",2.4,411.0,411.0,Shooter,6500.0,9.0,353.0,150.0
795,2816,Katamari Damacy,PS2,2004,Puzzle,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73,2004-03-18,"Namco, NOW Production",4.2,939.0,939.0,"Adventure, Puzzle",4100.0,60.0,1000.0,761.0
796,2816,Katamari Damacy,PS2,2004,Puzzle,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73,2004-03-18,"Namco, NOW Production",4.2,939.0,939.0,"Adventure, Puzzle",4100.0,60.0,1000.0,761.0
797,2829,Ultimate Spider-Man,PS2,2005,Action,Activision,0.6,0.02,0.0,0.1,0.72,2005-09-21,"Activision, Beenox",3.6,300.0,300.0,Brawler,3700.0,25.0,382.0,280.0
798,2843,Terraria,X360,2013,Action,505 Games,0.35,0.31,0.0,0.06,0.72,2011-05-16,"Re-Logic, Headup Games",4.0,1300.0,1300.0,"Adventure, Indie, Platform, RPG, Strategy",18000.0,673.0,2200.0,593.0
799,2857,Crysis,PC,2007,Shooter,Electronic Arts,0.0,0.69,0.0,0.03,0.72,2007-11-13,"Crytek Frankfurt, Electronic Arts",3.2,224.0,224.0,"Adventure, Shooter",3000.0,26.0,561.0,241.0
800,2857,Crysis,PC,2007,Shooter,Electronic Arts,0.0,0.69,0.0,0.03,0.72,2007-11-13,"Crytek Frankfurt, Electronic Arts",3.2,224.0,224.0,"Adventure, Shooter",3000.0,26.0,561.0,241.0
801,2858,Battlefield: Bad Company 2,PC,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.71,2010-03-02,"EA Digital Illusions CE, Electronic Arts",3.6,288.0,288.0,"Adventure, Shooter, Simulator, Strategy",4200.0,23.0,349.0,119.0
802,2859,The Lord of the Rings: The Two Towers,XB,2002,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71,2002-10-21,"Electronic Arts, Hypnos Entertainment",3.3,100.0,100.0,"Adventure, Brawler",1600.0,8.0,172.0,72.0
803,2875,Silent Hill 3,PS2,2003,Action,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71,2003-05-23,"Konami, Team Silent",4.2,1100.0,1100.0,"Adventure, Puzzle",4900.0,156.0,2000.0,1400.0
804,2877,Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,0.29,0.25,0.06,0.11,0.71,2013-12-26,"Virtuos, Square Enix",4.1,368.0,368.0,"RPG, Strategy",3200.0,281.0,2300.0,677.0
805,2888,LEGO Harry Potter: Years 1-4,PSP,2010,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.19,0.71,2010-06-25,"WB Games, ""Travellers Tales""",3.2,349.0,349.0,"Adventure, Platform, Puzzle",4100.0,53.0,449.0,113.0
806,2896,Metal Gear Solid V: The Phantom Pain,XOne,2015,Action,Konami Digital Entertainment,0.37,0.26,0.01,0.06,0.71,2015-09-01,"Konami, Kojima Productions",3.8,1500.0,1500.0,"Adventure, Shooter, Tactical",14000.0,503.0,4500.0,1200.0
807,2925,Advance Wars,GBA,2001,Strategy,Nintendo,0.5,0.19,0.0,0.01,0.7,2001-09-10,"Nintendo, Intelligent Systems Co., Ltd.",3.7,266.0,266.0,"Simulator, Strategy, Tactical, Turn Based Strategy",1900.0,52.0,640.0,266.0
808,2935,Metal Gear Solid V: The Phantom Pain,PS3,2015,Action,Konami Digital Entertainment,0.21,0.18,0.22,0.08,0.7,2015-09-01,"Konami, Kojima Productions",3.8,1500.0,1500.0,"Adventure, Shooter, Tactical",14000.0,503.0,4500.0,1200.0
809,2944,The LEGO Movie Videogame,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.05,0.69,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
810,2985,Rayman Legends,WiiU,2013,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68,2013-08-30,"Ubisoft Montpellier, Ubisoft Entertainment",4.0,921.0,921.0,"Adventure, Platform",9800.0,177.0,2300.0,643.0
811,2995,Suikoden II,PS,1998,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.04,0.68,1998-12-17,Konami,4.4,433.0,433.0,"RPG, Strategy",1100.0,42.0,1300.0,653.0
812,3003,Mass Effect,PC,2008,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.09,0.68,2007-11-20,"BioWare, Microsoft Game Studios",3.8,1000.0,1000.0,"RPG, Shooter",10000.0,172.0,2000.0,774.0
813,3013,Lollipop Chainsaw,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67,2012-06-12,"Grasshopper Manufacture, WB Games",3.4,295.0,295.0,Brawler,1600.0,32.0,717.0,695.0
814,3020,Wolfenstein: The New Order,XOne,2014,Shooter,Bethesda Softworks,0.33,0.28,0.0,0.06,0.67,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
815,3020,Wolfenstein: The New Order,XOne,2014,Shooter,Bethesda Softworks,0.33,0.28,0.0,0.06,0.67,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
816,3025,Armored Core 3,PS2,2002,Simulation,Metro 3D,0.22,0.17,0.23,0.06,0.67,2002-04-01,"Agetec, FromSoftware",3.7,115.0,115.0,"Shooter, Strategy",297.0,19.0,273.0,142.0
817,3028,The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67,2015-05-19,"WB Games, CD Projekt RED",4.3,2000.0,2000.0,"Adventure, RPG",17000.0,1200.0,6100.0,1600.0
818,3028,The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67,2015-05-19,"WB Games, CD Projekt RED",4.3,2000.0,2000.0,"Adventure, RPG",17000.0,1200.0,6100.0,1600.0
819,3028,The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67,2015-05-19,"WB Games, CD Projekt RED",4.3,2000.0,2000.0,"Adventure, RPG",17000.0,1200.0,6100.0,1600.0
820,3030,The LEGO Movie Videogame,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
821,3036,BioShock Infinite,PC,2013,Shooter,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67,2013-02-26,"Irrational Games, 2K Games",3.5,1500.0,1500.0,"Adventure, Shooter",18000.0,197.0,4100.0,949.0
822,3047,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67,2006-03-31,Capcom,4.4,995.0,995.0,"Adventure, Visual Novel",6600.0,172.0,1600.0,623.0
823,3047,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67,2006-03-31,Capcom,4.4,995.0,995.0,"Adventure, Visual Novel",6600.0,172.0,1600.0,623.0
824,3049,Borderlands: The Pre-Sequel,PS3,2014,Shooter,Take-Two Interactive,0.25,0.26,0.05,0.11,0.67,2014-10-14,"Take-Two Interactive, Gearbox Software",2.9,375.0,375.0,"RPG, Shooter",5300.0,100.0,1900.0,238.0
825,3056,The LEGO Movie Videogame,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.35,0.23,0.03,0.06,0.66,2014-02-04,"WB Games, TT Fusion",2.8,184.0,184.0,"Adventure, Puzzle",1700.0,11.0,239.0,73.0
826,3071,Rayman Legends,PS3,2013,Platform,Ubisoft,0.14,0.38,0.0,0.14,0.66,2013-08-30,"Ubisoft Montpellier, Ubisoft Entertainment",4.0,921.0,921.0,"Adventure, Platform",9800.0,177.0,2300.0,643.0
827,3082,LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.15,0.35,0.0,0.16,0.66,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
828,3082,LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.15,0.35,0.0,0.16,0.66,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
829,3100,The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0.0,0.05,0.65,2014-10-14,"Tango Gameworks, Bethesda Softworks",3.4,629.0,629.0,"Adventure, Shooter",4800.0,140.0,1800.0,822.0
830,3116,Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,Nintendo,0.31,0.03,0.27,0.03,0.65,2008-08-07,"Intelligent Systems Co., Ltd., Nintendo",3.2,361.0,361.0,"RPG, Strategy, Tactical, Turn Based Strategy",1900.0,78.0,808.0,235.0
831,3140,Crash of the Titans,PSP,2007,Action,Vivendi Games,0.25,0.25,0.0,0.15,0.64,2007-10-04,"Radical Entertainment, Sierra Entertainment",3.0,200.0,200.0,"Adventure, Platform",3800.0,18.0,196.0,122.0
832,3144,Max Payne 2: The Fall of Max Payne,XB,2003,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64,2003-10-14,"Remedy Entertainment, Rockstar Games",4.1,553.0,553.0,Shooter,4100.0,37.0,1100.0,464.0
833,3159,Castlevania,N64,1999,Platform,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64,1986-09-26,"Nintendo, Konami",3.4,845.0,845.0,"Adventure, Platform",5700.0,58.0,869.0,365.0
834,3165,NieR,PS3,2010,Role-Playing,Square Enix,0.17,0.2,0.2,0.07,0.64,2010-04-22,"Square Enix, Cavia",4.2,743.0,743.0,"Adventure, RPG, Shooter, Simulator, Strategy",2900.0,67.0,999.0,854.0
835,3206,Super Castlevania IV,SNES,1991,Platform,Konami Digital Entertainment,0.32,0.05,0.25,0.01,0.63,1991-10-31,Konami,3.7,627.0,627.0,"Adventure, Platform",3700.0,45.0,863.0,271.0
836,3213,Call of Duty: Black Ops,DS,2010,Shooter,Activision,0.54,0.05,0.0,0.04,0.63,2010-11-09,"Activision, Treyarch",3.7,920.0,920.0,Shooter,14000.0,44.0,611.0,318.0
837,3213,Call of Duty: Black Ops,DS,2010,Shooter,Activision,0.54,0.05,0.0,0.04,0.63,2010-11-09,"Activision, Treyarch",3.7,920.0,920.0,Shooter,14000.0,44.0,611.0,318.0
838,3249,Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.42,0.0,0.05,0.62,2014-11-18,Ubisoft Montreal,3.2,558.0,558.0,"Adventure, Shooter, Tactical",8500.0,90.0,1300.0,442.0
839,3249,Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.42,0.0,0.05,0.62,2014-11-18,Ubisoft Montreal,3.2,558.0,558.0,"Adventure, Shooter, Tactical",8500.0,90.0,1300.0,442.0
840,3267,Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62,2014-03-18,"Konami, Kojima Productions",3.3,650.0,650.0,"Adventure, RPG, Shooter, Strategy",9500.0,53.0,1700.0,549.0
841,3267,Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62,2014-03-18,"Konami, Kojima Productions",3.3,650.0,650.0,"Adventure, RPG, Shooter, Strategy",9500.0,53.0,1700.0,549.0
842,3310,Half-Life 2,XB,2005,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,2004-11-16,"Sierra Entertainment, Valve",4.2,1700.0,1700.0,Shooter,15000.0,257.0,3500.0,1000.0
843,3352,Alice: Madness Returns,PS3,2011,Adventure,Electronic Arts,0.22,0.25,0.04,0.09,0.6,2011-06-14,"Electronic Arts, Spicy Horse Games",3.5,358.0,358.0,"Adventure, Brawler, Platform",2800.0,113.0,1200.0,636.0
844,3354,Suikoden,PS,1995,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6,1995-12-15,"Konami Computer Entertainment Tokyo, Konami",3.6,270.0,270.0,RPG,933.0,32.0,776.0,360.0
845,3360,Half-Life,PS2,2001,Shooter,Vivendi Games,0.29,0.23,0.0,0.08,0.6,1998-11-19,"Sierra Entertainment, Valve",4.0,1300.0,1300.0,"Adventure, Puzzle, Shooter",13000.0,322.0,2900.0,892.0
846,3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
847,3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2008-10-14,"EA Redwood Shores, Electronic Arts",4.0,1200.0,1200.0,Shooter,9600.0,302.0,2700.0,1100.0
848,3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
849,3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2008-10-14,"EA Redwood Shores, Electronic Arts",4.0,1200.0,1200.0,Shooter,9600.0,302.0,2700.0,1100.0
850,3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
851,3386,Rayman Origins,PSV,2012,Platform,Ubisoft,0.13,0.35,0.0,0.11,0.59,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
852,3402,Rock Band 2,PS2,2008,Misc,MTV Games,0.29,0.23,0.0,0.08,0.59,2008-09-14,"MTV Games, Harmonix Music Systems",4.0,180.0,180.0,Music,2000.0,10.0,56.0,29.0
853,3421,Tales of Zestiria,PS3,2015,Role-Playing,Namco Bandai Games,0.05,0.09,0.42,0.03,0.59,2015-01-22,"Bandai Namco Entertainment, tri-Crescendo",2.7,273.0,273.0,RPG,1700.0,76.0,1000.0,264.0
854,3430,Dark Souls II,PS4,2015,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59,2014-03-11,"FromSoftware, Bandai Namco Entertainment",3.3,815.0,815.0,"Adventure, RPG",6700.0,128.0,1400.0,834.0
855,3430,Dark Souls II,PS4,2015,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59,2014-03-11,"FromSoftware, Bandai Namco Entertainment",3.3,815.0,815.0,"Adventure, RPG",6700.0,128.0,1400.0,834.0
856,3432,Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0.0,0.09,0.59,2011-08-23,"Square Enix, Eidos Montréal",3.8,559.0,559.0,"RPG, Shooter",5800.0,65.0,1700.0,488.0
857,3439,Mega Man X7,PS2,2003,Action,Capcom,0.22,0.17,0.14,0.06,0.58,2003-07-17,"Capcom Production Studio 3, Capcom",1.4,231.0,231.0,"Adventure, Platform",1300.0,6.0,385.0,113.0
858,3457,Rayman Origins,Wii,2011,Platform,Ubisoft,0.23,0.29,0.0,0.07,0.58,2011-11-15,"Ubisoft Montpellier, Ubisoft Entertainment",3.8,547.0,547.0,"Adventure, Platform",6200.0,85.0,1200.0,417.0
859,3499,Parasite Eve II,PS,1999,Role-Playing,SquareSoft,0.32,0.22,0.0,0.04,0.58,1999-12-16,"Square, Square Soft",3.4,229.0,229.0,RPG,763.0,16.0,657.0,344.0
860,3506,Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,0.28,0.0,0.27,0.02,0.57,2013-05-23,"Atlus, Nintendo",4.1,949.0,949.0,RPG,4300.0,397.0,2500.0,1100.0
861,3527,No More Heroes,Wii,2007,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57,2007-12-06,Grasshopper Manufacture,4.0,1200.0,1200.0,"Adventure, Brawler",5600.0,280.0,2600.0,1800.0
862,3527,No More Heroes,Wii,2007,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57,2007-12-06,Grasshopper Manufacture,4.0,1200.0,1200.0,"Adventure, Brawler",5600.0,280.0,2600.0,1800.0
863,3528,Assassin's Creed II,PC,2010,Action,Ubisoft,0.01,0.45,0.0,0.11,0.57,2009-11-17,"Ubisoft Montreal, Ubisoft Entertainment",3.8,1300.0,1300.0,"Adventure, Platform",16000.0,140.0,1500.0,521.0
864,3528,Assassin's Creed II,PC,2010,Action,Ubisoft,0.01,0.45,0.0,0.11,0.57,2009-11-17,"Ubisoft Montreal, Ubisoft Entertainment",3.8,1300.0,1300.0,"Adventure, Platform",16000.0,140.0,1500.0,521.0
865,3578,Hotel Dusk: Room 215,DS,2007,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56,2007-01-22,"Nintendo, Cing",4.0,439.0,439.0,"Adventure, Point-and-Click, Puzzle, Visual Novel",1600.0,87.0,1300.0,838.0
